resource_code,source_path,original_id,new_id,target_file,target_section_id,fallback
PREALG,PREALG/modules/m81403/index.cnxml,fs-id1169147874016,PREALG-0U6dHRgDoB,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/01-quadratic-expressions-and-equations/sec-quadratic-equations-in-real-life.ptx,sec-quadratic-equations-in-real-life-primary-prealg-fs-id1169147803160,exercise
PREALG,PREALG/modules/m81403/index.cnxml,fs-id1169147935714,PREALG-wqbOSBFJu9,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/01-quadratic-expressions-and-equations/sec-quadratic-equations-in-real-life.ptx,sec-quadratic-equations-in-real-life-primary-prealg-fs-id1169147803160,media
PREALG,PREALG/modules/m81403/index.cnxml,fs-id1169147940149,PREALG-ybQwKFQnVG,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/01-quadratic-expressions-and-equations/sec-quadratic-equations-in-real-life.ptx,sec-quadratic-equations-in-real-life-primary-prealg-fs-id1169147803160,table
PREALG,PREALG/modules/m81403/index.cnxml,fs-id1169147949513,PREALG-KRIMkYRScy,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/01-quadratic-expressions-and-equations/sec-quadratic-equations-in-real-life.ptx,sec-quadratic-equations-in-real-life-primary-prealg-fs-id1169147803160,table
PREALG,PREALG/modules/m81403/index.cnxml,fs-id1169147950760,PREALG-ZUTRgJDZBy,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/01-quadratic-expressions-and-equations/sec-quadratic-equations-in-real-life.ptx,sec-quadratic-equations-in-real-life-primary-prealg-fs-id1169147803160,media
PREALG,PREALG/modules/m81403/index.cnxml,fs-id1169147962281,PREALG-Bh0qfAnaMb,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/01-quadratic-expressions-and-equations/sec-quadratic-equations-in-real-life.ptx,sec-quadratic-equations-in-real-life-primary-prealg-fs-id1169147803160,note
PREALG,PREALG/modules/m81403/index.cnxml,fs-id1169147962354,PREALG-K5LQOeyLnH,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/01-quadratic-expressions-and-equations/sec-quadratic-equations-in-real-life.ptx,sec-quadratic-equations-in-real-life-exercise-prealg-fs-id1169147854450,exercise
PREALG,PREALG/modules/m81403/index.cnxml,fs-id1169147962759,PREALG-MVSH0jZuOu,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/01-quadratic-expressions-and-equations/sec-quadratic-equations-in-real-life.ptx,sec-quadratic-equations-in-real-life-primary-prealg-fs-id1169147803160,note
PREALG,PREALG/modules/m81403/index.cnxml,fs-id1169147962861,PREALG-qzZDlBdWqA,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/01-quadratic-expressions-and-equations/sec-quadratic-equations-in-real-life.ptx,sec-quadratic-equations-in-real-life-primary-prealg-fs-id1169147803160,media
PREALG,PREALG/modules/m81403/index.cnxml,fs-id1169147963813,PREALG-fC4Peb5wZP,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/01-quadratic-expressions-and-equations/sec-quadratic-equations-in-real-life.ptx,sec-quadratic-equations-in-real-life-primary-prealg-fs-id1169147803160,media
PREALG,PREALG/modules/m81403/index.cnxml,fs-id1169147963878,PREALG-0uhHGC8c4E,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/01-quadratic-expressions-and-equations/sec-quadratic-equations-in-real-life.ptx,sec-quadratic-equations-in-real-life-primary-prealg-fs-id1169147803160,note
PREALG,PREALG/modules/m81403/index.cnxml,fs-id1169147963882,PREALG-jXZUjrelxh,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/01-quadratic-expressions-and-equations/sec-quadratic-equations-in-real-life.ptx,sec-quadratic-equations-in-real-life-primary-prealg-fs-id1169147803160,exercise
PREALG,PREALG/modules/m81403/index.cnxml,fs-id1169147964927,PREALG-4KYrUd5mkc,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/01-quadratic-expressions-and-equations/sec-quadratic-equations-in-real-life.ptx,sec-quadratic-equations-in-real-life-primary-prealg-fs-id1169147803160,media
PREALG,PREALG/modules/m81403/index.cnxml,fs-id1169147982003,PREALG-OuqbN0kTDm,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/01-quadratic-expressions-and-equations/sec-quadratic-equations-in-real-life.ptx,sec-quadratic-equations-in-real-life-primary-prealg-fs-id1169147803160,exercise
PREALG,PREALG/modules/m81403/index.cnxml,fs-id1169148200093,PREALG-vx9HKMcuLq,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/01-quadratic-expressions-and-equations/sec-quadratic-equations-in-real-life.ptx,sec-quadratic-equations-in-real-life-exercise-prealg-fs-id1169147854450,exercise
PREALG,PREALG/modules/m81403/index.cnxml,fs-id1169148208028,PREALG-ClK9PE72h5,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/01-quadratic-expressions-and-equations/sec-quadratic-equations-in-real-life.ptx,sec-quadratic-equations-in-real-life-primary-prealg-fs-id1169147803160,media
PREALG,PREALG/modules/m81403/index.cnxml,fs-id1169148210464,PREALG-yJ8Bu0tU9B,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/01-quadratic-expressions-and-equations/sec-quadratic-equations-in-real-life.ptx,sec-quadratic-equations-in-real-life-primary-prealg-fs-id1169147803160,media
PREALG,PREALG/modules/m81403/index.cnxml,fs-id1169148227457,PREALG-eZlh1gy0xe,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/01-quadratic-expressions-and-equations/sec-quadratic-equations-in-real-life.ptx,sec-quadratic-equations-in-real-life-primary-prealg-fs-id1169147803160,media
PREALG,PREALG/modules/m81403/index.cnxml,fs-idm279751664,PREALG-9ej8qETeMw,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/01-quadratic-expressions-and-equations/sec-quadratic-equations-in-real-life.ptx,sec-quadratic-equations-in-real-life-primary-prealg-fs-id1169147803160,table
PREALG,PREALG/modules/m81403/index.cnxml,fs-idm339360736,PREALG-uRFXRB6hF6,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/01-quadratic-expressions-and-equations/sec-quadratic-equations-in-real-life.ptx,sec-quadratic-equations-in-real-life-primary-prealg-fs-id1169147803160,table
PREALG,PREALG/modules/m81444/index.cnxml,CNX_IntAlg_Figure_08_01_002,PREALG-QYPKYiAMlx,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/02-irrational-numbers/sec-simplifying-irrational-numbers.ptx,sec-simplifying-irrational-numbers-primary-prealg-fs-id1169148889441,xref
PREALG,PREALG/modules/m81444/index.cnxml,fs-id1169144378467,PREALG-1d25sPplBc,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/02-irrational-numbers/sec-simplifying-irrational-numbers.ptx,sec-simplifying-irrational-numbers-primary-prealg-fs-id1169148889441,note
PREALG,PREALG/modules/m81444/index.cnxml,fs-id1169144381413,PREALG-nqClQqIKPV,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/02-irrational-numbers/sec-simplifying-irrational-numbers.ptx,sec-simplifying-irrational-numbers-primary-prealg-fs-id1169148889441,exercise
PREALG,PREALG/modules/m81444/index.cnxml,fs-id1169144381900,PREALG-yYyv41lbKj,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/02-irrational-numbers/sec-simplifying-irrational-numbers.ptx,sec-simplifying-irrational-numbers-primary-prealg-fs-id1169148889441,media
PREALG,PREALG/modules/m81444/index.cnxml,fs-id1169144548028,PREALG-25d31dQXtr,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/02-irrational-numbers/sec-simplifying-irrational-numbers.ptx,sec-simplifying-irrational-numbers-primary-prealg-fs-id1169148889441,note
PREALG,PREALG/modules/m81444/index.cnxml,fs-id1169144768438,PREALG-XBJh5awU3z,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/02-irrational-numbers/sec-simplifying-irrational-numbers.ptx,sec-simplifying-irrational-numbers-exercise-prealg-fs-id1169149285850,exercise
PREALG,PREALG/modules/m81444/index.cnxml,fs-id1169146612668,PREALG-vakbhhqD5m,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/02-irrational-numbers/sec-simplifying-irrational-numbers.ptx,sec-simplifying-irrational-numbers-primary-prealg-fs-id1169148889441,note
PREALG,PREALG/modules/m81444/index.cnxml,fs-id1169146631228,PREALG-wqyc9ebGm4,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/02-irrational-numbers/sec-simplifying-irrational-numbers.ptx,sec-simplifying-irrational-numbers-primary-prealg-fs-id1169148889441,note
PREALG,PREALG/modules/m81444/index.cnxml,fs-id1169146657194,PREALG-9oGFg7NIad,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/02-irrational-numbers/sec-simplifying-irrational-numbers.ptx,sec-simplifying-irrational-numbers-primary-prealg-fs-id1169148889441,exercise
PREALG,PREALG/modules/m81444/index.cnxml,fs-id1169146731399,PREALG-PA9adRCRtW,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/02-irrational-numbers/sec-simplifying-irrational-numbers.ptx,sec-simplifying-irrational-numbers-primary-prealg-fs-id1169148889441,note
PREALG,PREALG/modules/m81444/index.cnxml,fs-id1169147027485,PREALG-K7xaHkJ0g1,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/02-irrational-numbers/sec-simplifying-irrational-numbers.ptx,sec-simplifying-irrational-numbers-primary-prealg-fs-id1169148889441,note
PREALG,PREALG/modules/m81444/index.cnxml,fs-id1169147087459,PREALG-hLuWSqEmax,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/02-irrational-numbers/sec-simplifying-irrational-numbers.ptx,sec-simplifying-irrational-numbers-primary-prealg-fs-id1169148889441,exercise
PREALG,PREALG/modules/m81444/index.cnxml,fs-id1169148828227,PREALG-3wIO99Clp8,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/02-irrational-numbers/sec-simplifying-irrational-numbers.ptx,sec-simplifying-irrational-numbers-primary-prealg-fs-id1169148889441,exercise
PREALG,PREALG/modules/m81444/index.cnxml,fs-id1169148848695,PREALG-iuwMk4IPk2,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/02-irrational-numbers/sec-simplifying-irrational-numbers.ptx,sec-simplifying-irrational-numbers-primary-prealg-fs-id1169148889441,media
PREALG,PREALG/modules/m81444/index.cnxml,fs-id1169148871714,PREALG-Xai6Qi3Klk,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/02-irrational-numbers/sec-simplifying-irrational-numbers.ptx,sec-simplifying-irrational-numbers-primary-prealg-fs-id1169148889441,example
PREALG,PREALG/modules/m81444/index.cnxml,fs-id1169148910743,PREALG-nzTXNv4sOq,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/02-irrational-numbers/sec-simplifying-irrational-numbers.ptx,sec-simplifying-irrational-numbers-primary-prealg-fs-id1169148889441,example
PREALG,PREALG/modules/m81444/index.cnxml,fs-id1169148948239,PREALG-gB9TUCS3ot,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/02-irrational-numbers/sec-simplifying-irrational-numbers.ptx,sec-simplifying-irrational-numbers-primary-prealg-fs-id1169148889441,example
PREALG,PREALG/modules/m81444/index.cnxml,fs-id1169148970082,PREALG-SDhvBKXOfI,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/02-irrational-numbers/sec-simplifying-irrational-numbers.ptx,sec-simplifying-irrational-numbers-primary-prealg-fs-id1169148889441,example
PREALG,PREALG/modules/m81444/index.cnxml,fs-id1169148995892,PREALG-ok962LvrOk,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/02-irrational-numbers/sec-simplifying-irrational-numbers.ptx,sec-simplifying-irrational-numbers-primary-prealg-fs-id1169148889441,note
PREALG,PREALG/modules/m81444/index.cnxml,fs-id1169149011354,PREALG-AHlg6wn8UP,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/02-irrational-numbers/sec-simplifying-irrational-numbers.ptx,sec-simplifying-irrational-numbers-primary-prealg-fs-id1169148889441,exercise
PREALG,PREALG/modules/m81444/index.cnxml,fs-id1169149087431,PREALG-DorijGSB4l,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/02-irrational-numbers/sec-simplifying-irrational-numbers.ptx,sec-simplifying-irrational-numbers-exercise-prealg-fs-id1169149285850,exercise
PREALG,PREALG/modules/m81444/index.cnxml,fs-id1169149108455,PREALG-Yb1MUZ8aX9,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/02-irrational-numbers/sec-simplifying-irrational-numbers.ptx,sec-simplifying-irrational-numbers-primary-prealg-fs-id1169148889441,note
PREALG,PREALG/modules/m81444/index.cnxml,fs-id1169149109321,PREALG-JVb9GDpqgM,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/02-irrational-numbers/sec-simplifying-irrational-numbers.ptx,sec-simplifying-irrational-numbers-primary-prealg-fs-id1169148889441,note
PREALG,PREALG/modules/m81444/index.cnxml,fs-id1169149123052,PREALG-DtfxJdzic8,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/02-irrational-numbers/sec-simplifying-irrational-numbers.ptx,sec-simplifying-irrational-numbers-primary-prealg-fs-id1169148889441,exercise
PREALG,PREALG/modules/m81444/index.cnxml,fs-id1169149285867,PREALG-mRlujztz1R,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/02-irrational-numbers/sec-simplifying-irrational-numbers.ptx,sec-simplifying-irrational-numbers-exercise-prealg-fs-id1169149285850,exercise
PREALG,PREALG/modules/m81444/index.cnxml,fs-id1169149287171,PREALG-Gmu65567ng,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/02-irrational-numbers/sec-simplifying-irrational-numbers.ptx,sec-simplifying-irrational-numbers-primary-prealg-fs-id1169148889441,note
PREALG,PREALG/modules/m81444/index.cnxml,fs-id1169149294103,PREALG-saMvurFFzz,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/02-irrational-numbers/sec-simplifying-irrational-numbers.ptx,sec-simplifying-irrational-numbers-primary-prealg-fs-id1169148889441,exercise
PREALG,PREALG/modules/m81444/index.cnxml,fs-id1169149297732,PREALG-t3Uh8kq0W2,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/02-irrational-numbers/sec-simplifying-irrational-numbers.ptx,sec-simplifying-irrational-numbers-exercise-prealg-fs-id1169149285850,exercise
PREALG,PREALG/modules/m81444/index.cnxml,fs-id1169149335638,PREALG-ESmG2mm1ku,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/02-irrational-numbers/sec-simplifying-irrational-numbers.ptx,sec-simplifying-irrational-numbers-primary-prealg-fs-id1169148889441,note
PREALG,PREALG/modules/m81444/index.cnxml,fs-id1169149349807,PREALG-pFBHupoRtP,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/02-irrational-numbers/sec-simplifying-irrational-numbers.ptx,sec-simplifying-irrational-numbers-primary-prealg-fs-id1169148889441,exercise
PREALG,PREALG/modules/m81444/index.cnxml,fs-id1169149351748,PREALG-gRM1Jm9Gkh,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/02-irrational-numbers/sec-simplifying-irrational-numbers.ptx,sec-simplifying-irrational-numbers-primary-prealg-fs-id1169148889441,note
PREALG,PREALG/modules/m81446/index.cnxml,fs-id1169139949101,PREALG-THTred7SYC,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/02-irrational-numbers/sec-rationalising-the-denominator.ptx,sec-rationalising-the-denominator-primary-prealg-m81446,section
PREALG,PREALG/modules/m81446/index.cnxml,fs-id1169144381649,PREALG-cawUkNGpCi,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/02-irrational-numbers/sec-rationalising-the-denominator.ptx,sec-rationalising-the-denominator-primary-prealg-m81446,note
PREALG,PREALG/modules/m81446/index.cnxml,fs-id1169144516870,PREALG-L4wb9TaydD,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/02-irrational-numbers/sec-rationalising-the-denominator.ptx,sec-rationalising-the-denominator-primary-prealg-m81446,section
PREALG,PREALG/modules/m81446/index.cnxml,fs-id1169144522987,PREALG-yJgLmTl3rz,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/02-irrational-numbers/sec-rationalising-the-denominator.ptx,sec-rationalising-the-denominator-primary-prealg-m81446,note
PREALG,PREALG/modules/m81446/index.cnxml,fs-id1169144523044,PREALG-6uopZLyCy3,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/02-irrational-numbers/sec-rationalising-the-denominator.ptx,sec-rationalising-the-denominator-primary-prealg-m81446,note
PREALG,PREALG/modules/m81446/index.cnxml,fs-id1169144567202,PREALG-zlKfQSxA9A,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/02-irrational-numbers/sec-rationalising-the-denominator.ptx,sec-rationalising-the-denominator-primary-prealg-m81446,exercise
PREALG,PREALG/modules/m81446/index.cnxml,fs-id1169144744512,PREALG-UfattFxWyd,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/02-irrational-numbers/sec-rationalising-the-denominator.ptx,sec-rationalising-the-denominator-primary-prealg-m81446,note
PREALG,PREALG/modules/m81446/index.cnxml,fs-id1169144768704,PREALG-0nMJezIa8W,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/02-irrational-numbers/sec-rationalising-the-denominator.ptx,sec-rationalising-the-denominator-primary-prealg-m81446,exercise
PREALG,PREALG/modules/m81446/index.cnxml,fs-id1169144769214,PREALG-icwdNjXPqo,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/02-irrational-numbers/sec-rationalising-the-denominator.ptx,sec-rationalising-the-denominator-primary-prealg-m81446,note
PREALG,PREALG/modules/m81446/index.cnxml,fs-id1169146607241,PREALG-p4K9ARtZOk,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/02-irrational-numbers/sec-rationalising-the-denominator.ptx,sec-rationalising-the-denominator-primary-prealg-m81446,exercise
PREALG,PREALG/modules/m81446/index.cnxml,fs-id1169146607917,PREALG-qyEE5mv57S,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/02-irrational-numbers/sec-rationalising-the-denominator.ptx,sec-rationalising-the-denominator-primary-prealg-m81446,exercise
PREALG,PREALG/modules/m81446/index.cnxml,fs-id1169146612955,PREALG-nZZlqaJsCK,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/02-irrational-numbers/sec-rationalising-the-denominator.ptx,sec-rationalising-the-denominator-primary-prealg-m81446,example
PREALG,PREALG/modules/m81446/index.cnxml,fs-id1169146620764,PREALG-51Jod8HW0F,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/02-irrational-numbers/sec-rationalising-the-denominator.ptx,sec-rationalising-the-denominator-primary-prealg-m81446,note
